State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Cost Price,Selling Price,Rainfal (cm),Temp,Sunshine,Relative Humidity
Tamil Nadu,KRISHNAGIRI,2009,Whole Year ,Maize,121,542,2252,886,9.656640715,22.86654882,,
Tamil Nadu,KRISHNAGIRI,2010,Kharif     ,Maize,233,915,2528,1064,16.05673749,23.26891027,,
Tamil Nadu,KRISHNAGIRI,2011,Kharif     ,Maize,916,5205,3007,1328,13.82223722,15.77835035,,
Tamil Nadu,KRISHNAGIRI,2011,Rabi       ,Maize,32,213,3022,1387,4.34962572,19.27809646,,
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Maize,981,3418,4212,1783,14.29333356,18.59832993,,
Tamil Nadu,MADURAI,2009,Whole Year ,Maize,4553,14042,2241,887,13.38735179,20.58667026,,
Tamil Nadu,MADURAI,2010,Kharif     ,Maize,3848,15238,2528,1085,3.021090548,20.34811299,,
Tamil Nadu,MADURAI,2011,Kharif     ,Maize,4833,18675,3040,1210,4.154446122,24.09014641,,
Tamil Nadu,MADURAI,2011,Rabi       ,Maize,889,5911,3012,1545,20.66504918,23.30472357,,
Tamil Nadu,MADURAI,2012,Kharif     ,Maize,7033,14740,4204,1942,22.37432848,21.66390672,,
Tamil Nadu,NAGAPATTINAM,2009,Whole Year ,Maize,6,38,2257,852,27.27002515,23.89198347,,
Tamil Nadu,NAGAPATTINAM,2010,Kharif     ,Maize,24,93,2523,1087,15.15311196,18.19081136,,
Tamil Nadu,NAGAPATTINAM,2011,Kharif     ,Maize,17,97,3007,1634,12.60702082,23.75521926,,
Tamil Nadu,NAGAPATTINAM,2012,Kharif     ,Maize,30,104,4218,1501,3.00495141,23.95820608,,
Tamil Nadu,NAMAKKAL,2009,Whole Year ,Maize,5323,27470,2251,879,5.153893117,20.85858767,,
Tamil Nadu,NAMAKKAL,2010,Kharif     ,Maize,9097,65298,2515,1002,8.9657698,20.68052523,,
Tamil Nadu,NAMAKKAL,2011,Kharif     ,Maize,3474,19739,3006,1275,1.829337783,15.0391473,,
Tamil Nadu,NAMAKKAL,2011,Rabi       ,Maize,3181,21152,3029,1550,4.879674574,20.83080374,,
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Maize,8451,35427,4206,1613,0.847271934,22.01446837,,
Tamil Nadu,PERAMBALUR,2009,Whole Year ,Maize,39046,83422,2266,857,21.17209131,17.72083074,,
Tamil Nadu,PERAMBALUR,2010,Kharif     ,Maize,32108,89070,2508,1083,8.327335644,16.26418692,,
Tamil Nadu,PERAMBALUR,2011,Rabi       ,Maize,1176,7820,3011,1288,12.43233031,15.55699666,,
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Maize,45747,88756,4218,1765,14.78995478,19.06822995,,
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Maize,3061,22889,2241,862,22.47022422,16.18632279,,
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Maize,2888,20732,2544,1085,13.71927549,16.89055943,,
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Maize,3098,25106,3024,1633,3.531068424,21.13568886,,
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Maize,1659,11031,3013,1417,5.332624124,19.70491881,,
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Maize,4022,23141,4214,1506,1.843576769,19.90484911,,
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year ,Maize,152,518,2268,873,24.22162705,17.24572802,,
Tamil Nadu,RAMANATHAPURAM,2010,Kharif     ,Maize,216,1178,2538,1054,26.85435843,18.07263795,,
Tamil Nadu,RAMANATHAPURAM,2011,Rabi       ,Maize,391,2600,3011,1487,15.46767154,27.29829359,,
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Maize,1519,4282,4204,1767,21.98834307,20.93771565,,
Tamil Nadu,SALEM,2009,Whole Year ,Maize,24632,121754,2253,881,28.71632946,24.88144571,,
Tamil Nadu,SALEM,2010,Kharif     ,Maize,24143,122867,2543,1031,8.984092449,20.45022563,,
Tamil Nadu,SALEM,2011,Kharif     ,Maize,21800,115929,3024,1464,12.31742915,22.97446578,,
Tamil Nadu,SALEM,2011,Rabi       ,Maize,12866,82507,3017,1309,23.45893525,27.53280119,,
Tamil Nadu,SALEM,2012,Kharif     ,Maize,29542,167367,4209,1501,2.536872103,20.04180146,,
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Maize,67,241,2258,879,7.50507429,20.47316952,,
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Maize,1,5,2556,1034,25.04561032,25.50668307,,
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Maize,151,858,3015,1674,9.716401389,18.99369535,,
Tamil Nadu,SIVAGANGA,2011,Rabi       ,Maize,4,27,3015,1399,4.836842979,20.39843969,,
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Maize,30,104,4200,1985,7.406736506,23.88442034,,
Tamil Nadu,THANJAVUR,2009,Whole Year ,Maize,1496,8608,2270,869,14.50512597,19.42356273,,
Tamil Nadu,THANJAVUR,2010,Kharif     ,Maize,1090,6241,2514,1080,16.15856846,22.9567881,,
Tamil Nadu,THANJAVUR,2011,Kharif     ,Maize,886,5034,3017,1308,7.675539688,25.05089811,,
Tamil Nadu,THANJAVUR,2011,Rabi       ,Maize,405,2693,3037,1357,1.176632024,21.31685099,,
Tamil Nadu,THANJAVUR,2012,Kharif     ,Maize,959,3249,4209,1787,9.501689965,27.74900384,,
Tamil Nadu,THENI,2009,Whole Year ,Maize,11655,67134,2250,863,30.34606557,20.53710763,,
Tamil Nadu,THENI,2010,Kharif     ,Maize,9006,58382,2537,1008,14.91774181,22.31290088,,
Tamil Nadu,THENI,2011,Kharif     ,Maize,6866,46306,3019,1377,3.418767107,22.49942152,,
Tamil Nadu,THENI,2011,Rabi       ,Maize,4906,29845,3005,1448,7.85106966,23.31683646,,
Tamil Nadu,THENI,2012,Kharif     ,Maize,9355,57910,4218,1907,17.05298256,23.01006649,,
Tamil Nadu,THIRUVALLUR,2009,Whole Year ,Maize,1,3,2268,860,19.5777648,27.00783833,,
Tamil Nadu,THIRUVALLUR,2010,Kharif     ,Maize,2,8,2530,1011,31.18599708,20.69398398,,
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Maize,4,14,4216,1568,15.31033166,19.44118998,,
Tamil Nadu,THIRUVARUR,2011,Rabi       ,Maize,3,20,3006,1474,23.20502987,22.65351582,,
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year ,Maize,7318,45836,2245,869,1.518955593,23.7110569,,
Tamil Nadu,TIRUCHIRAPPALLI,2010,Kharif     ,Maize,4751,23544,2559,1035,13.7488564,20.99582815,,
Tamil Nadu,TIRUCHIRAPPALLI,2011,Kharif     ,Maize,5391,28287,3033,1662,10.65526851,22.48115445,,
Tamil Nadu,TIRUCHIRAPPALLI,2011,Rabi       ,Maize,445,2959,3035,1409,16.34028031,18.59854217,,
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Maize,7716,19035,4214,1755,16.92745054,25.66393496,,
Tamil Nadu,TIRUNELVELI,2009,Whole Year ,Maize,8675,35042,2263,881,1.467084318,27.94246123,,
Tamil Nadu,TIRUNELVELI,2010,Kharif     ,Maize,7055,22468,2546,1045,0.822193122,19.83257589,,
Tamil Nadu,TIRUNELVELI,2011,Kharif     ,Maize,335,1903,3004,1667,7.296661122,23.93916996,,
Tamil Nadu,TIRUNELVELI,2011,Rabi       ,Maize,8881,63875,3003,1303,6.582018394,20.11848511,,
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Maize,11218,35592,4217,1703,12.28022247,22.02385309,,
Tamil Nadu,TIRUPPUR,2009,Whole Year ,Maize,26079,179078,2257,865,0.927309414,18.80186573,,
Tamil Nadu,TIRUPPUR,2010,Kharif     ,Maize,24537,121374,2545,1075,28.60034888,18.0493105,,
Tamil Nadu,TIRUPPUR,2011,Kharif     ,Maize,15024,122335,3010,1562,6.869836032,19.71561948,,
Tamil Nadu,TIRUPPUR,2011,Rabi       ,Maize,11615,96661,3037,1387,8.494577637,26.27043391,,
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Maize,18095,111481,4218,1685,17.06494949,24.84026446,,
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Maize,511,2719,2243,858,17.00332385,18.41362293,,
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Maize,225,842,2508,1065,31.03169364,24.59521041,,
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif     ,Maize,562,3193,3033,1659,24.52198466,18.95451135,,
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi       ,Maize,491,3265,3029,1359,11.41600133,20.56408287,,
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Maize,579,1909,4213,1581,6.435256695,27.38003815,,
Tamil Nadu,TUTICORIN,2009,Whole Year ,Maize,13321,43151,2262,858,25.90947446,18.76759604,,
Tamil Nadu,TUTICORIN,2010,Kharif     ,Maize,17495,61816,2553,1069,5.272908383,20.3097944,,
Tamil Nadu,TUTICORIN,2011,Kharif     ,Maize,76,433,3023,1559,6.853703833,21.08699257,,
Tamil Nadu,TUTICORIN,2011,Rabi       ,Maize,18687,109468,3005,1421,13.41241318,18.75780282,,
Tamil Nadu,TUTICORIN,2012,Kharif     ,Maize,29215,29999,4205,1985,24.38005346,25.15111902,,
Tamil Nadu,VELLORE,2009,Whole Year ,Maize,396,2528,2258,858,9.250939989,22.37242322,,
Tamil Nadu,VELLORE,2010,Kharif     ,Maize,336,1593,2525,1013,11.36371989,26.05655689,,
Tamil Nadu,VELLORE,2011,Kharif     ,Maize,559,3176,3000,1227,24.00344034,22.5078126,,
Tamil Nadu,VELLORE,2011,Rabi       ,Maize,335,2228,3001,1414,8.870983855,25.85460723,,
Tamil Nadu,VELLORE,2012,Kharif     ,Maize,1143,3787,4220,1536,6.324170617,19.46546152,,
Tamil Nadu,VILLUPURAM,2009,Whole Year ,Maize,3811,17527,2261,862,23.56995705,23.38144444,,
Tamil Nadu,VILLUPURAM,2010,Kharif     ,Maize,3015,14227,2524,1091,3.624173056,23.0032348,,
Tamil Nadu,VILLUPURAM,2011,Kharif     ,Maize,5332,37266,3006,1395,17.22694589,21.81978895,,
Tamil Nadu,VILLUPURAM,2011,Rabi       ,Maize,374,2487,3026,1218,3.186007183,24.63001779,,
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Maize,5386,21524,4217,1820,4.009274978,25.96192473,,
Tamil Nadu,VIRUDHUNAGAR,2009,Whole Year ,Maize,13868,50337,2252,864,11.71919389,24.39071096,,
Tamil Nadu,VIRUDHUNAGAR,2010,Kharif     ,Maize,10775,55456,2546,1043,4.542600835,20.69956182,,
Tamil Nadu,VIRUDHUNAGAR,2011,Kharif     ,Maize,7431,51733,3028,1263,11.3355481,24.3050105,,
Tamil Nadu,VIRUDHUNAGAR,2011,Rabi       ,Maize,9775,61510,3013,1481,8.906023351,24.09661231,,
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Maize,23483,52304,4207,1727,21.16696233,21.44208823,,
Uttar Pradesh,AGRA,2009,Kharif     ,Maize,40,74,545.9,863.75,19.58571843,23.23836653,,
Uttar Pradesh,AGRA,2010,Kharif     ,Maize,63,135,979.35,991.25,7.397135873,27.31633878,,
Uttar Pradesh,AGRA,2011,Kharif     ,Maize,68,171,719.03,886,11.937055,24.74400627,,
Uttar Pradesh,AGRA,2012,Kharif     ,Maize,73,204,887.92,1148,28.97136425,19.9825297,,
Uttar Pradesh,AGRA,2013,Kharif     ,Maize,58,157,1128.69,1470,29.64749309,22.14873558,,
Uttar Pradesh,AGRA,2014,Kharif     ,Maize,45,117,1312.08,1421,10.66716458,18.21734397,,
Uttar Pradesh,ALIGARH,2009,Kharif     ,Maize,18783,33960,547,863.75,2.714117127,18.36567093,,
Uttar Pradesh,ALIGARH,2010,Kharif     ,Maize,18716,37900,961,978,0.576523629,27.28161846,,
Uttar Pradesh,ALIGARH,2011,Kharif     ,Maize,20943,41614,712,985,18.80647201,18.13889633,,
Uttar Pradesh,ALIGARH,2012,Kharif     ,Maize,16307,43638,887,1114,7.549972274,26.19381435,,
Uttar Pradesh,ALIGARH,2013,Kharif     ,Maize,11813,36774,1135,1514,13.50760023,23.69177784,,
Uttar Pradesh,ALIGARH,2013,Rabi       ,Maize,17,60,1131,1316,29.11175004,24.04692674,,
Uttar Pradesh,ALIGARH,2014,Kharif     ,Maize,14445,30956,1306,1371,4.284936449,24.67794899,,
Uttar Pradesh,ALLAHABAD,2009,Kharif     ,Maize,100,146,547,863.75,13.98778396,24.60002356,,
Uttar Pradesh,ALLAHABAD,2010,Kharif     ,Maize,128,225,986,985,9.173520038,23.33017384,,
Uttar Pradesh,ALLAHABAD,2010,Rabi       ,Maize,53,159,960,974,2.315564187,27.03199815,,
Uttar Pradesh,ALLAHABAD,2011,Kharif     ,Maize,158,158,739,886,19.66016485,18.50369374,,
Uttar Pradesh,ALLAHABAD,2011,Rabi       ,Maize,25,60,713,969,9.616496616,25.15260781,,
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Maize,160,182,906,1130,30.76712018,25.80939532,,
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Maize,10,31,890,991,13.04112446,24.41614456,,
Uttar Pradesh,ALLAHABAD,2013,Kharif     ,Maize,448,484,1116,1358,11.84369022,18.00573487,,
Uttar Pradesh,ALLAHABAD,2013,Rabi       ,Maize,41,146,1137,1318,27.8824697,25.16096796,,
Uttar Pradesh,ALLAHABAD,2014,Kharif     ,Maize,165,293,1308,1212,14.4746231,19.0393847,,
Uttar Pradesh,ALLAHABAD,2014,Rabi       ,Maize,54,129,1303,1281,18.85659871,18.62264553,,
Uttar Pradesh,AMBEDKAR NAGAR,2009,Kharif     ,Maize,494,471,547,863.75,12.64247959,26.60066469,,
Uttar Pradesh,AMBEDKAR NAGAR,2009,Rabi       ,Maize,6,18,545,885,20.15025016,19.01759325,,
Uttar Pradesh,AMBEDKAR NAGAR,2010,Kharif     ,Maize,440,416,981,994,10.4307232,18.36118874,,
Uttar Pradesh,AMBEDKAR NAGAR,2010,Rabi       ,Maize,9,27,977,973,20.78952341,23.71042304,,
Uttar Pradesh,AMBEDKAR NAGAR,2011,Kharif     ,Maize,423,421,727,946,19.03901361,23.24771085,,
Uttar Pradesh,AMBEDKAR NAGAR,2011,Rabi       ,Maize,20,48,719,917,15.90133281,26.57209817,,
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Maize,418,436,897,940,9.862572305,24.00005608,,
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Maize,13,41,884,901,2.20147282,21.09596971,,
Uttar Pradesh,AMBEDKAR NAGAR,2013,Kharif     ,Maize,477,317,1127,1546,13.81272513,26.49636927,,
Uttar Pradesh,AMBEDKAR NAGAR,2013,Rabi       ,Maize,15,53,1124,1472,23.3777111,25.94839613,,
Uttar Pradesh,AMBEDKAR NAGAR,2014,Kharif     ,Maize,394,286,1311,1268,21.04123313,20.03221613,,
Uttar Pradesh,AMBEDKAR NAGAR,2014,Rabi       ,Maize,51,122,1319,1465,18.45102338,26.31775672,,
Uttar Pradesh,AMETHI,2010,Kharif     ,Maize,496,542,960,999,26.1308157,20.82212232,,
Uttar Pradesh,AMETHI,2011,Kharif     ,Maize,482,479,701,985,16.72968804,20.47156387,,
Uttar Pradesh,AMETHI,2011,Rabi       ,Maize,20,48,708,988,4.152822235,20.33693469,,
Uttar Pradesh,AMETHI,2012,Kharif     ,Maize,399,416,909,1010,8.440294791,23.76761375,,
Uttar Pradesh,AMETHI,2013,Kharif     ,Maize,601,400,1141,1491,8.261483422,25.23016585,,
Uttar Pradesh,AMETHI,2013,Rabi       ,Maize,33,117,1134,1451,21.24967648,27.7792209,,
Uttar Pradesh,AMETHI,2014,Kharif     ,Maize,539,392,1312,1269,6.058610218,22.72676457,,
Uttar Pradesh,AMETHI,2014,Rabi       ,Maize,10,24,1318,1228,6.257979115,19.22201765,,
Uttar Pradesh,AMROHA,2009,Kharif     ,Maize,1862,2782,544,863.75,4.697237425,27.43233757,,
Uttar Pradesh,AMROHA,2010,Kharif     ,Maize,2383,2752,967,988,23.89290665,26.54324797,,
Uttar Pradesh,AMROHA,2011,Kharif     ,Maize,2366,3374,713,949,8.44282921,22.94421789,,
Uttar Pradesh,AMROHA,2011,Rabi       ,Maize,14,33,710,911,22.16183908,27.58463257,,
Uttar Pradesh,AMROHA,2012,Kharif     ,Maize,1458,1311,870,1188,26.57502171,25.68086187,,
Uttar Pradesh,AMROHA,2013,Kharif     ,Maize,1820,2186,1123,1331,5.365096998,22.68476519,,
Uttar Pradesh,AMROHA,2014,Kharif     ,Maize,1807,2458,1305,1361,9.969317769,26.98850065,,
Uttar Pradesh,AMROHA,2014,Rabi       ,Maize,7,17,1300,1338,10.71194565,21.03415943,,
Uttar Pradesh,AURAIYA,2009,Kharif     ,Maize,6894,13464,543,863.75,1.180511624,18.60802535,,
Uttar Pradesh,AURAIYA,2010,Kharif     ,Maize,8181,16624,972,1007,2.221132681,23.96869698,,
Uttar Pradesh,AURAIYA,2011,Kharif     ,Maize,9072,18380,738,979,19.57587024,26.81986886,,
Uttar Pradesh,AURAIYA,2012,Kharif     ,Maize,8615,22356,879,1158,6.562978828,21.17876033,,
Uttar Pradesh,AURAIYA,2013,Kharif     ,Maize,7314,18709,1143,1445,24.49852007,23.52353878,,
Uttar Pradesh,AURAIYA,2014,Kharif     ,Maize,8219,19808,1314,1421,21.82743971,20.7480704,,
Uttar Pradesh,AURAIYA,2014,Rabi       ,Maize,83,199,1312,1326,18.8267931,23.16184477,,
Uttar Pradesh,AZAMGARH,2009,Kharif     ,Maize,6397,10395,546,863.75,19.38186636,27.10548887,,
Uttar Pradesh,AZAMGARH,2009,Rabi       ,Maize,9,27,549,874,6.923051711,20.37065515,,
Uttar Pradesh,AZAMGARH,2010,Kharif     ,Maize,6781,10172,968,997,12.09552145,26.78066774,,
Uttar Pradesh,AZAMGARH,2010,Rabi       ,Maize,2,6,963,985,23.08155102,18.43801348,,
Uttar Pradesh,AZAMGARH,2011,Kharif     ,Maize,6489,10953,711,983,22.44876493,23.79692956,,
Uttar Pradesh,AZAMGARH,2011,Rabi       ,Maize,328,732,719,856,11.875974,25.11229838,,
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Maize,6550,11705,887,993,3.9004133,25.07750446,,
Uttar Pradesh,AZAMGARH,2013,Kharif     ,Maize,6516,12823,1145,1319,19.50713781,23.6740929,,
Uttar Pradesh,AZAMGARH,2013,Rabi       ,Maize,11,39,1117,1434,16.1717582,27.88169941,,
Uttar Pradesh,AZAMGARH,2014,Kharif     ,Maize,6568,12486,1308,1264,17.59823773,19.34573269,,
Uttar Pradesh,AZAMGARH,2014,Rabi       ,Maize,114,170,1315,1283,18.37853709,18.11997507,,
Uttar Pradesh,BAGHPAT,2009,Kharif     ,Maize,19,36,543,863.75,13.23540424,22.25539002,,
Uttar Pradesh,BAGHPAT,2011,Kharif     ,Maize,6,13,700,871,2.294870257,22.04810837,,
Uttar Pradesh,BAGHPAT,2013,Kharif     ,Maize,22,53,1119,1432,28.24195493,27.85854414,,
Uttar Pradesh,BAGHPAT,2014,Kharif     ,Maize,31,73,1314,1322,20.61344117,20.57878665,,
Uttar Pradesh,BAHRAICH,2009,Kharif     ,Maize,77863,86895,548,863.75,19.34719761,26.61119382,,
Uttar Pradesh,BAHRAICH,2009,Rabi       ,Maize,96,293,550,880,9.176398255,18.32669415,,
Uttar Pradesh,BAHRAICH,2010,Kharif     ,Maize,78768,90032,979,987,9.315397166,27.72710749,,
Uttar Pradesh,BAHRAICH,2010,Rabi       ,Maize,156,469,962,990,15.54395311,25.79784537,,
Uttar Pradesh,BAHRAICH,2011,Kharif     ,Maize,75393,91527,740,867,8.260103155,21.96388095,,
Uttar Pradesh,BAHRAICH,2011,Rabi       ,Maize,1019,2276,702,940,2.154929994,23.55360437,,
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Maize,73289,95642,902,1001,18.8879613,26.02659033,,
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Maize,78,244,904,1162,11.7955265,20.19106372,,
Uttar Pradesh,BAHRAICH,2013,Kharif     ,Maize,74878,103856,1144,1537,4.884229083,24.36524808,,
Uttar Pradesh,BAHRAICH,2013,Rabi       ,Maize,453,1609,1132,1436,27.68883504,27.0942528,,
Uttar Pradesh,BAHRAICH,2014,Kharif     ,Maize,66628,85017,1305,1483,11.45313467,27.03523607,,
Uttar Pradesh,BAHRAICH,2014,Rabi       ,Maize,743,1778,1300,1308,20.3390267,20.49852331,,
Uttar Pradesh,BALLIA,2009,Kharif     ,Maize,4950,6692,541,863.75,1.430973853,25.21452216,,
Uttar Pradesh,BALLIA,2009,Rabi       ,Maize,926,2829,544,886,11.30225878,19.73164813,,
Uttar Pradesh,BALLIA,2010,Kharif     ,Maize,27613,41392,967,986,7.165234242,26.38783151,,
Uttar Pradesh,BALLIA,2010,Rabi       ,Maize,989,2971,963,974,18.8743992,19.52949923,,
Uttar Pradesh,BALLIA,2011,Kharif     ,Maize,27855,47047,713,972,21.71837446,25.20378681,,
Uttar Pradesh,BALLIA,2011,Rabi       ,Maize,2191,4893,700,893,19.34207847,25.69218766,,
Uttar Pradesh,BALLIA,2012,Kharif     ,Maize,28154,49917,870,991,27.78477898,21.88534592,,
Uttar Pradesh,BALLIA,2012,Rabi       ,Maize,4525,14168,878,910,30.64610577,25.85188546,,
Uttar Pradesh,BALLIA,2013,Kharif     ,Maize,28043,35783,1141,1387,10.41717256,22.0895534,,
Uttar Pradesh,BALLIA,2013,Rabi       ,Maize,3258,11576,1135,1513,0.157545631,20.58595874,,
Uttar Pradesh,BALLIA,2014,Kharif     ,Maize,27434,40575,1314,1206,20.58511221,23.81637689,,
Uttar Pradesh,BALLIA,2014,Rabi       ,Maize,3876,5783,1312,1454,16.64780865,26.17404974,,
Uttar Pradesh,BALRAMPUR,2009,Kharif     ,Maize,9654,10007,548,863.75,6.769229803,20.49176767,,
Uttar Pradesh,BALRAMPUR,2010,Kharif     ,Maize,8288,8654,967,994,15.61020792,24.97876904,,
Uttar Pradesh,BALRAMPUR,2011,Kharif     ,Maize,6392,6724,737,862,2.616681775,27.19724572,,
Uttar Pradesh,BALRAMPUR,2011,Rabi       ,Maize,65,145,707,918,2.047393441,18.21833256,,
Uttar Pradesh,BALRAMPUR,2012,Kharif     ,Maize,7388,8747,904,992,18.66446441,27.59023913,,
Uttar Pradesh,BALRAMPUR,2013,Kharif     ,Maize,2160,2650,1125,1388,3.898487682,20.65498239,,
Uttar Pradesh,BALRAMPUR,2013,Rabi       ,Maize,33,117,1117,1380,25.20757501,23.27724212,,
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Maize,7772,9241,1311,1247,3.629560199,21.91931168,,
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Maize,428,1024,1317,1383,10.58802328,21.92336787,,
Uttar Pradesh,BANDA,2009,Kharif     ,Maize,4,6,541,863.75,12.21418896,26.59203331,,
Uttar Pradesh,BANDA,2010,Kharif     ,Maize,41,60,971,991,15.47790158,18.69620811,,
Uttar Pradesh,BANDA,2011,Kharif     ,Maize,6,7,700,880,8.044177009,18.1929509,,
Uttar Pradesh,BANDA,2012,Kharif     ,Maize,9,16,901,1136,3.257480963,24.50349074,,
Uttar Pradesh,BANDA,2013,Kharif     ,Maize,4,7,1128,1510,12.91066338,18.78854614,,
Uttar Pradesh,BANDA,2013,Rabi       ,Maize,109,387,1130,1506,8.478176291,27.47779652,,
Uttar Pradesh,BANDA,2014,Kharif     ,Maize,3,5,1312,1327,8.588654124,24.66646505,,
Uttar Pradesh,BARABANKI,2009,Kharif     ,Maize,5066,2467,545,863.75,14.951392,26.24192993,,
Uttar Pradesh,BARABANKI,2009,Rabi       ,Maize,2,6,547,870,12.95451151,27.851704,,
Uttar Pradesh,BARABANKI,2010,Kharif     ,Maize,4423,3967,985,992,17.62054356,18.97406067,,
Uttar Pradesh,BARABANKI,2010,Rabi       ,Maize,17,51,985,960,2.438736314,23.03782106,,
Uttar Pradesh,BARABANKI,2011,Kharif     ,Maize,3713,3137,705,919,5.324344022,22.35458257,,
Uttar Pradesh,BARABANKI,2011,Rabi       ,Maize,17,41,730,929,0.306640259,21.59950385,,
Uttar Pradesh,BARABANKI,2012,Kharif     ,Maize,3464,2186,899,963,5.821811473,27.15060791,,
Uttar Pradesh,BARABANKI,2013,Kharif     ,Maize,3450,3402,1130,1541,19.37380444,26.49395048,,
Uttar Pradesh,BARABANKI,2013,Rabi       ,Maize,6,21,1117,1481,0.411990911,22.57227576,,
Uttar Pradesh,BARABANKI,2014,Kharif     ,Maize,2980,2166,1312,1216,16.23008594,19.68503955,,
Uttar Pradesh,BARABANKI,2014,Rabi       ,Maize,85,204,1308,1269,9.304181748,19.7658662,,
Uttar Pradesh,BAREILLY,2009,Kharif     ,Maize,279,522,549,863.75,4.652906517,26.33481251,,
Uttar Pradesh,BAREILLY,2010,Kharif     ,Maize,247,403,979,979,8.428186553,25.7701217,,
Uttar Pradesh,BAREILLY,2011,Kharif     ,Maize,225,428,717,941,0.098017677,22.42977904,,
Uttar Pradesh,BAREILLY,2012,Kharif     ,Maize,260,546,898,1191,5.042069248,26.52479806,,
Uttar Pradesh,BAREILLY,2013,Kharif     ,Maize,464,941,1132,1531,29.92910251,26.27063748,,
Uttar Pradesh,BAREILLY,2014,Kharif     ,Maize,54,106,1313,1316,21.40872473,20.28706548,,
Uttar Pradesh,BASTI,2009,Kharif     ,Maize,3757,5466,547,863.75,2.175867804,27.43352089,,
Uttar Pradesh,BASTI,2009,Rabi       ,Maize,7,21,540,896,12.99491957,25.8555313,,
Uttar Pradesh,BASTI,2010,Kharif     ,Maize,3681,4248,992,993,27.17055512,27.85798672,,
Uttar Pradesh,BASTI,2010,Rabi       ,Maize,8,24,965,986,18.32349956,23.42263862,,
Uttar Pradesh,BASTI,2011,Kharif     ,Maize,2502,4404,710,915,24.67700287,25.12479683,,
Uttar Pradesh,BASTI,2011,Rabi       ,Maize,22,53,705,878,19.15960305,18.4111325,,
Uttar Pradesh,BASTI,2012,Kharif     ,Maize,2382,4400,879,935,19.64862878,25.05475453,,
Uttar Pradesh,BASTI,2012,Rabi       ,Maize,34,107,890,1163,15.7102425,25.36675644,,
Uttar Pradesh,BASTI,2013,Kharif     ,Maize,2518,4626,1126,1333,13.09916306,20.66787259,,
Uttar Pradesh,BASTI,2013,Rabi       ,Maize,19,68,1130,1388,28.24292396,20.61376847,,
Uttar Pradesh,BASTI,2014,Kharif     ,Maize,2273,4041,1302,1366,5.357331824,20.47584134,,
Uttar Pradesh,BASTI,2014,Rabi       ,Maize,1,3,1309,1422,9.104915646,27.08065082,,
Uttar Pradesh,BIJNOR,2009,Kharif     ,Maize,12,18,548,863.75,12.76357755,19.26985611,,
Uttar Pradesh,BIJNOR,2010,Kharif     ,Maize,4,5,967,972,17.59783876,22.63114984,,
Uttar Pradesh,BIJNOR,2011,Rabi       ,Maize,5,12,718,921,17.38060516,25.56732978,,
Uttar Pradesh,BIJNOR,2013,Kharif     ,Maize,26,41,1119,1408,7.258986386,25.90921135,,
Uttar Pradesh,BIJNOR,2013,Rabi       ,Maize,15,53,1133,1469,8.635437651,26.23793491,,
Uttar Pradesh,BIJNOR,2014,Kharif     ,Maize,5,9,1300,1248,17.52038543,27.41962055,,
Uttar Pradesh,BIJNOR,2014,Rabi       ,Maize,2,5,1307,1328,12.16845193,24.52143913,,
Uttar Pradesh,BUDAUN,2009,Kharif     ,Maize,10471,19560,541,863.75,8.854202279,23.59969117,,
